Price,Close,High,Low,Open,Volume
Ticker,SPY,SPY,SPY,SPY,SPY
Datetime,,,,,
2026-03-31 13:30:00+00:00,639.5800170898438,639.7000122070312,638.8900146484375,638.9400024414062,4969958
2026-03-31 13:31:00+00:00,639.364990234375,639.77001953125,639.1699829101562,639.5900268554688,501480
2026-03-31 13:32:00+00:00,638.4400024414062,639.4400024414062,638.4299926757812,639.3499755859375,409752
2026-03-31 13:33:00+00:00,639.1799926757812,639.2100219726562,638.3099975585938,638.4400024414062,344780
2026-03-31 13:34:00+00:00,639.72998046875,639.760009765625,638.9749755859375,639.1799926757812,418262
2026-03-31 13:35:00+00:00,639.2100219726562,639.7650146484375,639.1699829101562,639.72998046875,313154
2026-03-31 13:36:00+00:00,639.2000122070312,639.2550048828125,638.7899780273438,639.2100219726562,258811
2026-03-31 13:37:00+00:00,639.3300170898438,639.72998046875,638.97998046875,639.1900024414062,254503
2026-03-31 13:38:00+00:00,639.3099975585938,639.5,638.7999877929688,639.3499755859375,256183
2026-03-31 13:39:00+00:00,639.8991088867188,639.9099731445312,639.1900024414062,639.3099975585938,269528
2026-03-31 13:40:00+00:00,640.0399169921875,640.22998046875,639.6799926757812,639.8699951171875,336155
2026-03-31 13:41:00+00:00,639.8900146484375,640.1699829101562,639.7899780273438,640.0369873046875,386548
2026-03-31 13:42:00+00:00,640.2000122070312,640.530029296875,639.7999877929688,639.8800048828125,591847
2026-03-31 13:43:00+00:00,639.9099731445312,640.3200073242188,639.8099975585938,640.1799926757812,278924
2026-03-31 13:44:00+00:00,639.260009765625,639.9099731445312,639.0999755859375,639.9000244140625,242413
2026-03-31 13:45:00+00:00,640.1701049804688,640.260009765625,639.280029296875,639.2899780273438,486185
2026-03-31 13:46:00+00:00,640.64990234375,640.719970703125,640.0499877929688,640.2000122070312,321494
2026-03-31 13:47:00+00:00,640.739990234375,640.9500122070312,640.4199829101562,640.64501953125,398026
2026-03-31 13:48:00+00:00,640.8499755859375,640.8800048828125,640.6599731445312,640.719970703125,257173
2026-03-31 13:49:00+00:00,641.8200073242188,641.8300170898438,640.7899780273438,640.8400268554688,565724
2026-03-31 13:50:00+00:00,641.47998046875,641.8300170898438,641.280029296875,641.8200073242188,451821
