Price,Close,High,Low,Open,Volume
Ticker,AAPL,AAPL,AAPL,AAPL,AAPL
Datetime,,,,,
2026-03-13 13:30:00+00:00,255.2899932861328,255.88999938964844,255.02000427246094,255.39999389648438,981683
2026-03-13 13:31:00+00:00,255.17999267578125,255.36000061035156,254.8800048828125,255.27999877929688,123674
2026-03-13 13:32:00+00:00,255.3300018310547,255.3300018310547,254.83999633789062,255.21499633789062,128606
2026-03-13 13:33:00+00:00,255.5,255.69000244140625,255.1699981689453,255.2899932861328,96638
2026-03-13 13:34:00+00:00,255.61500549316406,255.8699951171875,255.3300018310547,255.53500366210938,86052
2026-03-13 13:35:00+00:00,255.55499267578125,255.66000366210938,255.2899932861328,255.61500549316406,111595
2026-03-13 13:36:00+00:00,255.75999450683594,255.7698974609375,255.2003936767578,255.4949951171875,96003
2026-03-13 13:37:00+00:00,255.85000610351562,256.2300109863281,255.72000122070312,255.75999450683594,119891
2026-03-13 13:38:00+00:00,255.65660095214844,255.89999389648438,255.35000610351562,255.86500549316406,84720
2026-03-13 13:39:00+00:00,255.25990295410156,255.67999267578125,255.16000366210938,255.67999267578125,65722
2026-03-13 13:40:00+00:00,255.08999633789062,255.27999877929688,254.9199981689453,255.22909545898438,109829
2026-03-13 13:41:00+00:00,255.03500366210938,255.1999053955078,254.91000366210938,255.08999633789062,87283
2026-03-13 13:42:00+00:00,255.33999633789062,255.58999633789062,255.0,255.00999450683594,113086
2026-03-13 13:43:00+00:00,255.66720581054688,255.6685028076172,255.25979614257812,255.36500549316406,73579
2026-03-13 13:44:00+00:00,255.77000427246094,255.8000030517578,255.5,255.63499450683594,74958
2026-03-13 13:45:00+00:00,256.0299987792969,256.0400085449219,255.63999938964844,255.77000427246094,115953
2026-03-13 13:46:00+00:00,256.07000732421875,256.2099914550781,255.93499755859375,256.0299987792969,70474
2026-03-13 13:47:00+00:00,256.17999267578125,256.19000244140625,255.81539916992188,256.07000732421875,78680
2026-03-13 13:48:00+00:00,256.0201110839844,256.1662902832031,255.8000030517578,256.1662902832031,52575
2026-03-13 13:49:00+00:00,256.01251220703125,256.1400146484375,255.89999389648438,256.0,75598
2026-03-13 13:50:00+00:00,255.72210693359375,256.20001220703125,255.69000244140625,255.97999572753906,109456
2026-03-13 13:51:00+00:00,255.61000061035156,255.8000030517578,255.61000061035156,255.6999969482422,50576
2026-03-13 13:52:00+00:00,255.64999389648438,255.80999755859375,255.58999633789062,255.6300048828125,56008
2026-03-13 13:53:00+00:00,255.99000549316406,256.0296936035156,255.5399932861328,255.61000061035156,60806
2026-03-13 13:54:00+00:00,256.1199951171875,256.20001220703125,255.98500061035156,255.98500061035156,59373
2026-03-13 13:55:00+00:00,256.239990234375,256.3299865722656,256.1000061035156,256.1300048828125,44980
2026-03-13 13:56:00+00:00,255.75999450683594,256.239990234375,255.7100067138672,256.2300109863281,61187
2026-03-13 13:57:00+00:00,255.52999877929688,255.85499572753906,255.50999450683594,255.80999755859375,52684
2026-03-13 13:58:00+00:00,255.91000366210938,255.99000549316406,255.5,255.53939819335938,58844
2026-03-13 13:59:00+00:00,255.80999755859375,255.9149932861328,255.7100067138672,255.91009521484375,34848
2026-03-13 14:00:00+00:00,255.84500122070312,255.94000244140625,255.69000244140625,255.8300018310547,57708
2026-03-13 14:01:00+00:00,255.6676025390625,255.8699951171875,255.3300018310547,255.85000610351562,108913
2026-03-13 14:02:00+00:00,255.625,255.71499633789062,255.42999267578125,255.6300048828125,76455
2026-03-13 14:03:00+00:00,255.5050048828125,255.6999969482422,255.3800048828125,255.6699981689453,44440
